,ffr,change,scheduled,decision,prime,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
2003-05-18,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,944.2999877929688,94.08000183105467,1.0,1.0
2003-05-19,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,944.2999877929688,94.08000183105467,1.0,1.0
2003-05-20,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,944.2999877929688,94.08000183105467,1.0,1.0
2003-05-21,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,920.77001953125,93.77999877929688,1.0,1.0
2003-05-22,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,919.72998046875,93.26000213623048,1.0,1.0
2003-05-23,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,923.4199829101562,93.54000091552734,1.0,1.0
2003-05-24,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,931.8699951171876,93.55999755859376,1.0,1.0
2003-05-25,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,933.219970703125,93.0500030517578,1.0,1.0
2003-05-26,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,933.219970703125,93.0500030517578,1.0,1.0
2003-05-27,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,933.219970703125,93.0500030517578,1.0,1.0
2003-05-28,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,933.219970703125,93.0500030517578,1.0,1.0
2003-05-29,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,951.47998046875,92.72000122070312,1.0,1.0
2003-05-30,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,953.219970703125,93.4499969482422,1.0,1.0
2003-05-31,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,949.6400146484376,92.70999908447266,1.0,1.0
2003-06-01,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,963.5900268554688,93.2699966430664,1.0,1.0
2003-06-02,,,,,4.25,0.7,1.82,6.1,3.6,16.47,0.0,1.4,8.932,1751.0,98.15343,963.5900268554688,93.2699966430664,1.0,1.0
2003-06-03,,,,,4.25,0.7,1.74,6.3,3.6,17.013,0.0,1.4,8.932,1867.0,98.44179,963.5900268554688,93.2699966430664,1.0,1.0
2003-06-04,,,,,4.25,0.7,1.74,6.3,3.6,17.013,0.0,1.4,8.932,1867.0,98.44179,967.0,93.33999633789062,1.0,1.0
2003-06-05,,,,,4.25,0.7,1.74,6.3,3.6,17.013,0.0,1.4,8.932,1867.0,98.44179,971.5599975585938,93.52999877929688,1.0,1.0
2003-06-06,,,,,4.25,0.7,1.74,6.3,3.6,17.013,0.0,1.4,8.932,1867.0,98.44179,986.239990234375,93.7300033569336,1.0,1.0
2003-06-07,,,,,4.25,0.7,1.74,6.3,3.6,17.013,0.0,1.4,8.932,1867.0,98.44179,990.1400146484376,92.5199966430664,1.0,1.0
